S0,L,ms,fi,b,RE50Y-2.0,RE50Y-1.8,RE50Y-1.6,RE50Y-1.4,RE50Y-1.2,RE50Y-1.0,RE50Y-0.8,RE50Y-0.6,RE50Y-0.4,RE50Y-0.2,RE50Y0.0,RE50Y0.2,RE50Y0.4,RE50Y0.6,RE50Y0.8,RE50Y1.0,RE50Y1.2,RE50Y1.4,RE50Y1.6,RE50Y1.8,RE50Y2.0,RE50Y-2.0_Error,RE50Y-1.8_Error,RE50Y-1.6_Error,RE50Y-1.4_Error,RE50Y-1.2_Error,RE50Y-1.0_Error,RE50Y-0.8_Error,RE50Y-0.6_Error,RE50Y-0.4_Error,RE50Y-0.2_Error,RE50Y0.0_Error,RE50Y0.2_Error,RE50Y0.4_Error,RE50Y0.6_Error,RE50Y0.8_Error,RE50Y1.0_Error,RE50Y1.2_Error,RE50Y1.4_Error,RE50Y1.6_Error,RE50Y1.8_Error,RE50Y2.0_Error
31.365,71.6,0.997143,0.258214,8.55,0.230251,0.23590999999999998,0.265457,0.34594,0.402767,3.07672,0.536197,-0.579729,0.56117,0.36271,0.15881099999999998,-0.103377,-0.313225,-0.331856,-0.499488,-0.5252,-0.546817,-0.648124,-0.651803,-0.652411,-0.779504,0.0712809,0.0458837,0.036726499999999995,0.0312113,0.0274248,0.06501409999999999,0.020403,0.0298675,0.026155400000000002,0.0259172,0.026355,0.026681200000000002,0.027064099999999997,0.0363568,0.021566400000000003,0.0259108,0.029204400000000005,0.032353700000000006,0.0370327,0.04442430000000001,0.0672043
33.2779,60.2857,0.74,0.526071,9.55,0.23219099999999998,0.296073,0.406235,0.484202,0.556669,2.35027,0.118913,0.40508299999999997,0.605292,0.41606499999999996,0.147332,-0.15653399999999998,-0.417609,-0.510829,-0.506413,-0.542515,-0.584033,-0.694446,-0.723255,-0.745402,-0.708789,0.0607573,0.0400533,0.0330115,0.028614099999999996,0.0262375,0.05304169999999999,0.0237168,0.0244043,0.0262693,0.025759800000000003,0.0262664,0.0263839,0.0273959,0.027496800000000002,0.0321562,0.025625799999999997,0.027370799999999997,0.0306067,0.033366900000000005,0.0402714,0.0535919
31.0707,46.4571,0.745714,-0.152499,5.65,0.07801469999999999,-0.00825232,0.00448,0.113106,0.225823,0.521359,0.571599,0.198935,0.29489699999999996,0.240848,0.0863676,-0.118092,-0.174527,-0.301942,-0.402186,-0.46678100000000006,-0.447376,-0.542918,-0.678972,-0.696157,-0.571426,0.08584630000000001,0.0536793,0.04082,0.0338089,0.0294658,0.0325263,0.0317318,0.0244148,0.025372,0.025682099999999996,0.025946800000000003,0.026256400000000003,0.027292900000000002,0.0297257,0.0267317,0.028466200000000004,0.029692200000000002,0.03350209999999999,0.0395011,0.0505862,0.07510560000000001
26.5093,92.9714,0.94,0.00821471,8.75,0.108899,0.111858,0.122938,0.0746809,0.28260100000000005,0.455329,0.617219,0.44030699999999995,0.5485329999999999,0.392932,0.0911545,-0.14438199999999998,-0.32421500000000003,-0.41261099999999995,-0.637955,-0.795482,-0.725059,-0.765967,-0.8628049999999999,-0.825053,-1.0097200000000002,0.108072,0.0681398,0.0470422,0.039086300000000004,0.0325322,0.05871669999999999,0.017449,0.0219906,0.029043799999999998,0.0284255,0.028443200000000002,0.029581,0.030361700000000002,0.0328327,0.018744999999999998,0.0321617,0.0355743,0.0406705,0.04716,0.060528399999999996,0.0988628
28.5693,43.9429,0.808571,0.651071,5.15,0.337733,0.18282400000000001,0.164503,0.253879,0.337515,0.654485,0.574924,0.0921618,0.08845549999999999,0.203372,0.08707630000000001,-0.0257289,-0.118001,-0.176513,-0.278269,-0.343409,-0.398715,-0.395077,-0.41746000000000005,-0.363238,-0.387307,0.07289839999999999,0.0498989,0.037691699999999995,0.032821699999999995,0.0287372,0.0319499,0.0321921,0.0257928,0.0263981,0.0258656,0.026096699999999997,0.0267097,0.028314,0.0299029,0.028891900000000005,0.027942099999999997,0.029292500000000003,0.0312723,0.0365035,0.0449375,0.0632346
32.5421,42.6857,0.842857,-0.08107139999999999,3.05,0.11463399999999999,0.12144400000000001,0.176394,0.21354,0.173921,0.306971,0.547851,0.356115,0.114898,0.124821,0.06902989999999999,-0.0412745,-0.116698,-0.225135,-0.353095,-0.322845,-0.40074899999999997,-0.43065,-0.48315600000000003,-0.5762619999999999,-0.6204350000000001,0.0879066,0.05584069999999999,0.0434452,0.0352161,0.029513400000000002,0.028611400000000002,0.0312652,0.028019400000000003,0.0241449,0.024915200000000002,0.0240192,0.0253288,0.0280918,0.027623900000000003,0.0273976,0.026941000000000003,0.029571100000000003,0.0324038,0.0402627,0.05487040000000001,0.0858508
34.6021,55.2571,0.608571,-0.366788,6.05,-0.09658660000000001,-0.062156899999999994,0.0469153,0.167831,0.327807,0.930242,0.505293,0.120376,0.386245,0.296632,0.0739054,-0.12500799999999998,-0.25827100000000003,-0.324471,-0.45275699999999997,-0.521872,-0.565421,-0.600599,-0.628838,-0.702441,-0.700653,0.0777926,0.0526369,0.038663,0.0316942,0.0285231,0.0387391,0.028906,0.0251071,0.0274707,0.0281293,0.0281404,0.028024900000000002,0.0285048,0.031257799999999995,0.0292563,0.029508299999999998,0.029596499999999998,0.031125599999999996,0.0359831,0.0507135,0.07155399999999999
31.5121,79.1429,0.968571,-0.5096430000000001,4.15,0.00100097,-0.20508099999999999,-0.034015699999999996,-0.052621900000000006,-0.00436084,0.0798174,0.00500809,0.15865,0.278452,0.24143,0.10635399999999999,-0.0503966,-0.192401,-0.37963,-0.445312,-0.56098,-0.680192,-0.73575,-0.824463,-0.8905059999999999,-0.8241729999999999,0.11587599999999999,0.0798148,0.0543859,0.0430367,0.034816,0.030660200000000002,0.0318626,0.029318599999999997,0.0232714,0.0236274,0.0237546,0.0245915,0.024774599999999997,0.0277462,0.0293907,0.0309907,0.035481900000000004,0.0415995,0.054161900000000006,0.0730441,0.11131400000000001
32.2479,50.2286,0.785714,0.2225,9.35,0.22740700000000003,0.21055,0.38487,0.412249,0.484335,2.7976400000000003,0.312514,0.270065,0.627624,0.456061,0.13125699999999998,-0.15623800000000002,-0.387575,-0.45113500000000006,-0.542176,-0.575291,-0.5678810000000001,-0.667813,-0.685629,-0.6904399999999999,-0.663455,0.0621578,0.0420033,0.0327397,0.0286927,0.0260315,0.0618802,0.022309799999999998,0.023948,0.0265941,0.0261203,0.026026900000000002,0.026710700000000004,0.0268572,0.0268762,0.0299242,0.0253764,0.028222399999999998,0.030435400000000005,0.033139,0.0406302,0.0557898
30.335,91.7143,0.825714,0.41893100000000005,3.85,0.172644,0.18318199999999998,0.10908,0.0799301,0.187055,0.293821,0.49517100000000003,0.268212,0.15278,0.191554,0.07550549999999999,-0.031907200000000004,-0.208473,-0.28805,-0.34584499999999996,-0.39922199999999997,-0.396354,-0.39964099999999997,-0.42934399999999995,-0.46456800000000004,-0.516555,0.09318839999999999,0.058783400000000006,0.04383309999999999,0.0361931,0.0308567,0.0299904,0.0331611,0.0250623,0.0243903,0.0256375,0.025999200000000004,0.025996299999999996,0.027839799999999998,0.026256799999999997,0.028490300000000003,0.0282528,0.0312918,0.0343175,0.041973500000000004,0.0549052,0.0792537
