S0,L,ms,mv,b,SN112EK42.5,SN112EK47.5,SN112EK52.5,SN112EK57.5,SN112EK62.5,SN112EK67.5,SN112EK72.5,SN112EK77.5,SN112EK82.5,SN112EK87.5,SN124EK42.5,SN124EK47.5,SN124EK52.5,SN124EK57.5,SN124EK62.5,SN124EK67.5,SN124EK72.5,SN124EK77.5,SN124EK82.5,SN124EK87.5,DREK12.5,DREK17.5,DREK22.5,DREK27.5,DREK32.5,DREK37.5,DREK42.5,DREK47.5,DREK52.5,DREK60.0,DREK70.0,DREK80.0,DREK87.5,SN112EK42.5_Error,SN112EK47.5_Error,SN112EK52.5_Error,SN112EK57.5_Error,SN112EK62.5_Error,SN112EK67.5_Error,SN112EK72.5_Error,SN112EK77.5_Error,SN112EK82.5_Error,SN112EK87.5_Error,SN124EK42.5_Error,SN124EK47.5_Error,SN124EK52.5_Error,SN124EK57.5_Error,SN124EK62.5_Error,SN124EK67.5_Error,SN124EK72.5_Error,SN124EK77.5_Error,SN124EK82.5_Error,SN124EK87.5_Error,DREK12.5_Error,DREK17.5_Error,DREK22.5_Error,DREK27.5_Error,DREK32.5_Error,DREK37.5_Error,DREK42.5_Error,DREK47.5_Error,DREK52.5_Error,DREK60.0_Error,DREK70.0_Error,DREK80.0_Error,DREK87.5_Error
29.099,90.3,0.636,0.885,2,0.99606,0.964758,0.937686,0.91309,0.890969,0.869802,0.849587,0.835809,0.828469,0.818832,1.29259,1.28186,1.27811,1.27098,1.26047,1.2544,1.25276,1.25818,1.27067,1.2779,1.17142,1.18258,1.20038,1.22123,1.24515,1.27088,1.29844,1.32941,1.36379,1.40375,1.45893,1.51974,1.56092,0.0028575,0.00310375,0.00338325,0.00369775,0.00404725,0.00444075,0.00487825,0.00541425,0.00604875,0.0067485,0.003532,0.0039255,0.0043785,0.0048755,0.0054165,0.00604425,0.00675875,0.00763825,0.00868275,0.00981475,0.00269808,0.00281197,0.00310365,0.00348556,0.00395768,0.00451695,0.00516339,0.00592715,0.00680824,0.00833141,0.0109087,0.0143768,0.0176241
33.219,108.3,0.772,0.725,2,0.956388,0.921605,0.889782,0.858827,0.828739,0.805514,0.789151,0.770332,0.749057,0.733793,1.26713,1.24156,1.22102,1.20286,1.18707,1.17021,1.15227,1.13159,1.10817,1.0919,1.18019,1.20098,1.22435,1.25106,1.28113,1.30594,1.32549,1.34783,1.37294,1.41733,1.45656,1.47442,1.48808,0.00263325,0.00282325,0.00302975,0.0032505,0.0034855,0.00377075,0.00410625,0.0044495,0.0048005,0.00524075,0.0032795,0.0035735,0.0039025,0.004264,0.004658,0.00508725,0.00555175,0.0060415,0.0065565,0.00716675,0.00260755,0.00275444,0.00306204,0.00345363,0.00392921,0.00445354,0.00502663,0.0056866,0.00643346,0.00778454,0.00983636,0.0122611,0.0144525
27.245,48.9,0.956,0.745,2,0.976817,0.91879,0.865033,0.81547,0.770101,0.727063,0.686357,0.648944,0.614824,0.584199,1.2896,1.23514,1.1819,1.12711,1.07077,1.01657,0.964507,0.912682,0.861096,0.817665,1.20102,1.21807,1.23896,1.25779,1.27456,1.29578,1.32143,1.34528,1.36733,1.38665,1.40203,1.40325,1.3998,0.00254425,0.0026665,0.0027955,0.00293275,0.00307825,0.00322525,0.00337375,0.0035465,0.0037435,0.00395825,0.00313775,0.0033335,0.0035325,0.003726,0.003914,0.00410375,0.00429525,0.0044865,0.0046775,0.00491325,0.00246528,0.00261113,0.00290896,0.00326693,0.00368504,0.00417488,0.00473646,0.00536174,0.00605073,0.00717694,0.00889586,0.0109253,0.0127267
35.897,65.1,0.74,0.775,2,1.07181,1.04105,1.01355,0.987919,0.964172,0.940557,0.917074,0.895666,0.876334,0.860086,1.4385,1.43163,1.42461,1.41936,1.41589,1.40813,1.39607,1.38621,1.37855,1.37117,1.18246,1.20066,1.22327,1.24845,1.27621,1.30771,1.34295,1.37578,1.40619,1.45319,1.51019,1.56081,1.59441,0.00296525,0.003229,0.003519,0.0038385,0.0041875,0.0045735,0.0049965,0.0054575,0.0059565,0.00654525,0.0037815,0.00421775,0.00469525,0.00522825,0.00581675,0.00644875,0.00712425,0.00789375,0.00875725,0.0097315,0.00255024,0.00269313,0.00300286,0.00340065,0.00388652,0.00446763,0.00514399,0.00590552,0.00675223,0.00826342,0.0107161,0.0138095,0.0166223
35.279,74.1,0.724,0.655,2,1.04099,1.00276,0.965444,0.931327,0.900409,0.870577,0.84183,0.81684,0.795605,0.774358,1.38884,1.36806,1.35083,1.32825,1.30034,1.27626,1.25603,1.23274,1.20641,1.18024,1.18454,1.2025,1.22618,1.25254,1.28157,1.30902,1.33488,1.36527,1.40019,1.43563,1.47966,1.51289,1.52432,0.002862,0.0030765,0.0033015,0.003546,0.00381,0.004097,0.004407,0.0047615,0.0051605,0.005599,0.003595,0.00394625,0.00433675,0.00473775,0.00514925,0.005611,0.006123,0.006664,0.007234,0.00784425,0.00259223,0.00273137,0.00303953,0.00343083,0.00390526,0.00444811,0.00505936,0.00577453,0.00659361,0.00793283,0.0100957,0.0127263,0.0150092
34.249,104.7,0.812,1.005,2,1.01156,0.985476,0.963098,0.941638,0.921095,0.904983,0.893304,0.885567,0.881773,0.870945,1.34748,1.34163,1.3412,1.33834,1.33306,1.33755,1.35182,1.35915,1.35955,1.36185,1.17373,1.19239,1.21571,1.24345,1.27563,1.30537,1.33268,1.36194,1.39313,1.43471,1.49598,1.53833,1.56422,0.00281175,0.00307025,0.00335475,0.00366725,0.00400775,0.0044015,0.0048485,0.00537175,0.00597125,0.00659225,0.00355175,0.00396025,0.00442275,0.004927,0.005473,0.00613575,0.00691525,0.00774875,0.00863625,0.009655,0.00254111,0.00268381,0.00299735,0.00340383,0.00390327,0.00447587,0.00512164,0.00586325,0.00670071,0.00816111,0.0106085,0.0135538,0.0162709
28.687,113.7,0.836,0.925,2,0.920301,0.890131,0.86411,0.840182,0.818348,0.800624,0.787014,0.776381,0.768725,0.759406,1.20356,1.18117,1.16281,1.14764,1.13567,1.12606,1.11882,1.11573,1.11677,1.1129,1.17094,1.19131,1.21333,1.23807,1.26553,1.28895,1.30833,1.32738,1.3461,1.37728,1.41424,1.44504,1.4656,0.002529,0.0027305,0.0029555,0.00320025,0.00346475,0.00377375,0.00412725,0.0045325,0.0049895,0.0054965,0.0031145,0.0034025,0.0037215,0.004085,0.004493,0.00495325,0.00546575,0.00606775,0.00675925,0.0074855,0.00256423,0.00270639,0.00300766,0.00339199,0.00385936,0.00438058,0.00495566,0.00560324,0.00632331,0.00760456,0.00964714,0.0121956,0.0145037
27.451,99.3,0.804,0.805,2,0.913314,0.875454,0.840891,0.814935,0.797586,0.779148,0.759623,0.741385,0.724436,0.712499,1.19025,1.16171,1.13766,1.11491,1.09345,1.07607,1.06275,1.04729,1.02968,1.01431,1.177,1.19683,1.2201,1.24168,1.26158,1.28234,1.30395,1.32775,1.35372,1.36957,1.39041,1.41713,1.42356,0.0025135,0.0026865,0.0028755,0.00310575,0.00337725,0.0036665,0.0039735,0.00432125,0.00470975,0.0051695,0.00307325,0.0033355,0.0036265,0.00394575,0.00429325,0.00468775,0.00512925,0.00561025,0.00613075,0.006708,0.00259466,0.00273708,0.00304269,0.00341594,0.00385681,0.00436513,0.00494091,0.00560357,0.00635313,0.00752958,0.00943315,0.0118832,0.0139846
33.837,36.3,0.868,0.765,2,1.08449,1.04721,1.01204,0.97707,0.942294,0.907477,0.872621,0.839745,0.808848,0.784618,1.45732,1.43645,1.4162,1.38914,1.35527,1.32432,1.29628,1.26824,1.24021,1.20876,1.19022,1.20764,1.23033,1.25689,1.28733,1.31655,1.34455,1.37239,1.40007,1.43046,1.47319,1.52243,1.5404,0.00288375,0.0031175,0.0033665,0.00363,0.003908,0.0041975,0.0044985,0.004824,0.005174,0.00559425,0.00365625,0.00402875,0.00443425,0.00484225,0.00525275,0.005706,0.006202,0.00673425,0.00730275,0.0078925,0.00244193,0.00258689,0.00289175,0.00328467,0.00376566,0.00431546,0.00493409,0.00563508,0.00641845,0.00773263,0.00988007,0.0126238,0.0149157
32.807,117.3,0.668,0.825,2,0.958201,0.926948,0.901581,0.879816,0.861653,0.843484,0.825307,0.81158,0.802301,0.78962,1.26959,1.25447,1.24204,1.23106,1.22153,1.21413,1.20886,1.2037,1.19865,1.19904,1.16979,1.18702,1.21029,1.23608,1.26438,1.29432,1.32589,1.35383,1.37814,1.40873,1.45249,1.48867,1.5191,0.00275125,0.002975,0.003229,0.003522,0.003854,0.0042195,0.0046185,0.00510175,0.00566925,0.006264,0.00345,0.003808,0.004206,0.00465075,0.00514225,0.0057065,0.0063435,0.007058,0.00785,0.00879875,0.00270855,0.00283841,0.00314701,0.00354335,0.00402744,0.00460053,0.00526263,0.00599994,0.00681246,0.00822515,0.0105889,0.0135907,0.0164678
30.541,47.1,0.796,0.955,2,1.06724,1.03905,1.01476,0.990256,0.965533,0.945767,0.93096,0.915714,0.900029,0.886742,1.4167,1.41272,1.41044,1.40783,1.40488,1.40185,1.39875,1.39668,1.39563,1.40022,1.18077,1.19584,1.21589,1.23889,1.26484,1.29461,1.32821,1.36016,1.39047,1.43899,1.4926,1.53827,1.57935,0.00293025,0.003207,0.003513,0.003843,0.004197,0.00460975,0.00508125,0.00559975,0.00616525,0.006812,0.0037035,0.0041475,0.0046405,0.005186,0.005784,0.0064525,0.0071915,0.00802,0.008938,0.010056,0.0024972,0.00263303,0.00293567,0.00332687,0.00380664,0.00438215,0.00505337,0.00581257,0.00665974,0.00818864,0.0106236,0.0137008,0.0166435
32.189,84.9,0.932,0.835,2,0.994749,0.957366,0.924043,0.892573,0.862954,0.836177,0.812242,0.790365,0.770546,0.74941,1.32079,1.29504,1.27531,1.25428,1.23193,1.20861,1.18431,1.16212,1.14203,1.12225,1.18661,1.20695,1.23213,1.25722,1.28224,1.30598,1.32846,1.35343,1.38088,1.41697,1.45202,1.47645,1.49795,0.002663,0.002861,0.003075,0.00330875,0.00356225,0.00383975,0.00414125,0.004482,0.004862,0.00526175,0.0033225,0.0036285,0.0039695,0.00433675,0.00473025,0.0051445,0.0055795,0.006072,0.006622,0.00721975,0.00247493,0.0026275,0.00294129,0.00332937,0.00379174,0.00431508,0.0048994,0.00556578,0.00631422,0.00761442,0.00961295,0.0120494,0.0143091
32.601,34.5,0.948,0.965,2,1.09892,1.06685,1.03376,1.0046,0.97935,0.954149,0.928995,0.906924,0.887938,0.870459,1.4614,1.45241,1.44592,1.43852,1.4302,1.42021,1.40855,1.39981,1.394,1.38398,1.18453,1.20124,1.2254,1.25081,1.27747,1.304,1.33041,1.36227,1.3996,1.44669,1.50289,1.55712,1.59013,0.002917,0.00318075,0.00345625,0.0037635,0.0041025,0.0044685,0.0048615,0.005311,0.005817,0.0063735,0.003679,0.00410775,0.00458725,0.00510825,0.00567075,0.00627825,0.00693075,0.00767575,0.00851325,0.009415,0.0023927,0.00253394,0.00284055,0.00323173,0.00370747,0.00425779,0.00488267,0.00562165,0.00647471,0.00793391,0.0102729,0.0132583,0.0159239
33.425,106.5,0.892,0.685,2,0.97749,0.933424,0.892244,0.85497,0.821603,0.791959,0.766038,0.740361,0.714928,0.691749,1.29528,1.26174,1.22894,1.19407,1.15712,1.12455,1.09634,1.06575,1.03278,1.00113,1.18256,1.20353,1.22752,1.25092,1.27373,1.29879,1.3261,1.35258,1.37825,1.40284,1.42585,1.44218,1.44724,0.00251825,0.00265925,0.00280775,0.00297125,0.00314975,0.00334875,0.00356825,0.0038045,0.0040575,0.00433975,0.003122,0.00335175,0.00359525,0.00384125,0.00408975,0.0043705,0.0046835,0.00499675,0.00531025,0.00565425,0.00249249,0.0026387,0.00293104,0.00328291,0.00369432,0.00416602,0.004698,0.00529101,0.00594505,0.00700294,0.00862528,0.0105673,0.0122452
25.803,45.3,0.82,0.665,2,0.961252,0.906109,0.852909,0.806879,0.768018,0.730163,0.693315,0.659502,0.628725,0.59967,1.26594,1.2146,1.16386,1.11134,1.05703,1.00636,0.959346,0.915952,0.876181,0.839646,1.20037,1.21713,1.23445,1.25325,1.27354,1.29512,1.31799,1.34152,1.36571,1.37678,1.3812,1.39139,1.40048,0.00255,0.0026755,0.0028025,0.002949,0.003115,0.00328225,0.00345075,0.00364125,0.00385375,0.00408625,0.0031425,0.0033405,0.0035415,0.00373775,0.00392925,0.004131,0.004343,0.004579,0.004839,0.00512825,0.00255158,0.00269002,0.00297709,0.00333463,0.00376266,0.00425548,0.0048131,0.00544419,0.00614876,0.00723337,0.00888718,0.0109642,0.0128674
29.923,77.7,0.94,0.625,2,1.01774,0.955478,0.895359,0.838825,0.785875,0.735841,0.688719,0.644394,0.602864,0.565921,1.33811,1.26851,1.19497,1.12898,1.07054,1.00563,0.93426,0.870479,0.814287,0.764954,1.20291,1.22105,1.23849,1.2577,1.27868,1.29799,1.31562,1.32795,1.33499,1.35487,1.36107,1.35077,1.3518,0.002465,0.00254075,0.00261625,0.002693,0.002771,0.0028505,0.0029315,0.0030145,0.0030995,0.00320325,0.006264,0.00648925,0.00668175,0.00689975,0.00714325,0.0073285,0.0074555,0.00760325,0.00777175,0.00799175,0.00404553,0.00424361,0.00463662,0.00510835,0.00565879,0.00627728,0.00696381,0.00769124,0.00845959,0.00983639,0.0118218,0.0140769,0.0161294
26.833,75.9,0.756,1.025,2,0.998103,0.968859,0.939452,0.916575,0.900227,0.884835,0.870396,0.855184,0.839199,0.827774,1.29833,1.2862,1.27439,1.26938,1.27115,1.27232,1.27289,1.27654,1.28326,1.29349,1.173,1.18633,1.20333,1.22494,1.25117,1.27663,1.30134,1.3282,1.35721,1.39884,1.45048,1.51144,1.5628,0.00279775,0.0030435,0.0033065,0.003616,0.003972,0.004369,0.004807,0.00529175,0.00582325,0.00645425,0.00345975,0.00383625,0.00424675,0.00473375,0.00529725,0.005926,0.00662,0.00741925,0.00832375,0.00940775,0.00258242,0.00270706,0.00299997,0.00338679,0.00386754,0.00442156,0.00504883,0.00577514,0.00660049,0.00806515,0.0104515,0.0136397,0.0166921
