S0,L,ms,mv,b,SN112EK42.5,SN112EK47.5,SN112EK52.5,SN112EK57.5,SN112EK62.5,SN112EK67.5,SN112EK72.5,SN112EK77.5,SN112EK82.5,SN112EK87.5,SN124EK42.5,SN124EK47.5,SN124EK52.5,SN124EK57.5,SN124EK62.5,SN124EK67.5,SN124EK72.5,SN124EK77.5,SN124EK82.5,SN124EK87.5,DREK12.5,DREK17.5,DREK22.5,DREK27.5,DREK32.5,DREK37.5,DREK42.5,DREK47.5,DREK52.5,DREK60.0,DREK70.0,DREK80.0,DREK87.5,SN112EK42.5_Error,SN112EK47.5_Error,SN112EK52.5_Error,SN112EK57.5_Error,SN112EK62.5_Error,SN112EK67.5_Error,SN112EK72.5_Error,SN112EK77.5_Error,SN112EK82.5_Error,SN112EK87.5_Error,SN124EK42.5_Error,SN124EK47.5_Error,SN124EK52.5_Error,SN124EK57.5_Error,SN124EK62.5_Error,SN124EK67.5_Error,SN124EK72.5_Error,SN124EK77.5_Error,SN124EK82.5_Error,SN124EK87.5_Error,DREK12.5_Error,DREK17.5_Error,DREK22.5_Error,DREK27.5_Error,DREK32.5_Error,DREK37.5_Error,DREK42.5_Error,DREK47.5_Error,DREK52.5_Error,DREK60.0_Error,DREK70.0_Error,DREK80.0_Error,DREK87.5_Error
30.129,83.1,0.748,0.645,2,0.956582,0.911432,0.868199,0.833033,0.805935,0.777246,0.746966,0.720808,0.698774,0.681767,1.27361,1.23369,1.18925,1.14955,1.11458,1.08528,1.06163,1.03807,1.0146,0.988498,1.18201,1.20128,1.22548,1.25109,1.27811,1.30522,1.33242,1.35415,1.3704,1.38154,1.40953,1.44634,1.44968,0.0045065,0.004767,0.005029,0.0053585,0.0057555,0.0061555,0.0065585,0.00702,0.00754,0.0081835,0.005613,0.0060165,0.0064195,0.006872,0.007374,0.0079455,0.0085865,0.00928325,0.0100357,0.0107967,0.00452162,0.00476023,0.00528535,0.00593882,0.00672064,0.00761907,0.0086341,0.00972593,0.0108945,0.0128252,0.0160818,0.0202063,0.0235478
31.777,92.1,0.828,1.035,2,1.01383,0.986552,0.961111,0.94067,0.925226,0.905351,0.881045,0.865911,0.859953,0.864206,1.33172,1.32396,1.32613,1.32769,1.32864,1.32715,1.32322,1.32118,1.32103,1.33283,1.17488,1.19301,1.22091,1.24724,1.272,1.29425,1.31397,1.34274,1.38054,1.42403,1.48462,1.53102,1.54224,0.00485,0.0052955,0.0057865,0.00634375,0.00696725,0.0075885,0.0082075,0.00902275,0.0100343,0.011316,0.0060435,0.00673575,0.00755125,0.0084425,0.0094095,0.0104778,0.0116472,0.0129815,0.0144805,0.016351,0.00438264,0.00462746,0.00518549,0.005879,0.00670799,0.00764487,0.00868964,0.00996731,0.0114779,0.013996,0.0181307,0.023244,0.027633
35.485,57.9,0.916,1.085,2,1.09955,1.07419,1.04976,1.03223,1.02162,1.00835,0.992439,0.976505,0.960549,0.949213,1.47267,1.47931,1.493,1.50743,1.52258,1.528,1.5237,1.53347,1.55732,1.58153,1.17761,1.19366,1.21451,1.24208,1.27637,1.30897,1.33989,1.3779,1.42303,1.4756,1.52557,1.59645,1.66634,0.00510025,0.005605,0.006153,0.006796,0.007534,0.0083235,0.0091645,0.0100683,0.0110347,0.0122037,0.00653625,0.0073895,0.0083605,0.0094555,0.0106745,0.0119618,0.0133173,0.0150035,0.0170205,0.0192748,0.00416459,0.00440087,0.00492071,0.00561415,0.00648121,0.00748572,0.00862768,0.00999009,0.0115729,0.0142499,0.0184179,0.0240888,0.0295702
26.421,54.3,0.788,0.785,2,0.983098,0.946398,0.909951,0.873985,0.8385,0.811433,0.792787,0.771445,0.74741,0.72616,1.29101,1.26197,1.23206,1.20357,1.17652,1.15286,1.1326,1.11248,1.09253,1.07437,1.18521,1.20093,1.2223,1.24568,1.27107,1.29376,1.31377,1.33404,1.3546,1.39093,1.42484,1.45239,1.47982,0.0047055,0.00505925,0.00541775,0.0057995,0.0062045,0.00672475,0.00736025,0.00799125,0.00861775,0.00934075,0.00581825,0.00634225,0.00689875,0.00749875,0.00814225,0.008874,0.009694,0.0105682,0.0114968,0.012581,0.00444439,0.00468488,0.00522135,0.0058966,0.00671062,0.00763452,0.00866829,0.00982749,0.0111121,0.0134386,0.0170937,0.021617,0.0258115
29.717,32.7,0.708,0.635,2,1.04393,0.999776,0.952309,0.914231,0.885544,0.854536,0.821209,0.789989,0.760877,0.730438,1.378,1.34781,1.3178,1.2849,1.24911,1.21214,1.17401,1.14225,1.11686,1.08853,1.1848,1.20201,1.22467,1.24902,1.27504,1.29892,1.32064,1.34938,1.38513,1.40812,1.42438,1.4575,1.49099,0.00491175,0.005248,0.005576,0.00598,0.00646,0.00695075,0.00745225,0.00800275,0.00860225,0.00921275,0.006131,0.006678,0.007258,0.007867,0.008505,0.00915825,0.00982675,0.0106027,0.0114862,0.0124257,0.00445725,0.00468956,0.00520798,0.00586386,0.0066572,0.00756385,0.00858382,0.00979198,0.0111884,0.0133715,0.0167611,0.0212372,0.0254778
34.867,61.5,0.628,0.795,2,1.10099,1.07344,1.04821,1.02237,0.995891,0.979259,0.972469,0.953866,0.923446,0.907477,1.4462,1.45014,1.46115,1.46725,1.46844,1.47371,1.48306,1.48747,1.48695,1.49103,1.17506,1.18984,1.20908,1.23059,1.25436,1.28223,1.3142,1.35169,1.39472,1.4556,1.51509,1.58605,1.64307,0.005317,0.00582275,0.00639025,0.006998,0.007646,0.00848825,0.00952475,0.0105072,0.0114358,0.0127295,0.00668375,0.007535,0.008519,0.00960125,0.0107817,0.0121498,0.0137052,0.0154597,0.0174132,0.0196923,0.00450894,0.00472684,0.00522379,0.00587821,0.00669009,0.00766829,0.00881279,0.0101913,0.0118038,0.0146858,0.0192951,0.0256619,0.0316738
29.099,90.3,0.636,0.885,2,0.993927,0.961722,0.935227,0.910477,0.887474,0.868149,0.852502,0.840447,0.831982,0.821653,1.28931,1.28032,1.28141,1.27725,1.26785,1.26266,1.26169,1.26142,1.26184,1.26667,1.1709,1.18244,1.20144,1.22175,1.24338,1.26881,1.29802,1.33208,1.37099,1.41622,1.46756,1.5089,1.542,0.00493175,0.00535325,0.00584375,0.00638725,0.00698375,0.00767825,0.00847075,0.009413,0.010505,0.011722,0.00609125,0.0067865,0.0076075,0.00849675,0.00945425,0.010567,0.011835,0.0132925,0.0149395,0.016887,0.00467386,0.00487324,0.00538376,0.00603993,0.00684177,0.00780453,0.00892823,0.0102794,0.011858,0.0145741,0.019016,0.0247028,0.0301883
33.219,108.3,0.772,0.725,2,0.957944,0.923269,0.890872,0.860088,0.830917,0.807706,0.790455,0.773154,0.755804,0.735102,1.26459,1.23661,1.21319,1.19563,1.18392,1.16886,1.15046,1.13628,1.12631,1.11125,1.17653,1.19684,1.2248,1.2531,1.28174,1.30424,1.32058,1.33997,1.36242,1.40838,1.45142,1.48029,1.51225,0.004564,0.00489525,0.00525575,0.00563975,0.00604725,0.00654325,0.00712775,0.0077405,0.0083815,0.009079,0.005663,0.00615775,0.00670725,0.007338,0.00805,0.00880425,0.00960075,0.0105242,0.0115747,0.0126348,0.00450393,0.00475692,0.00530989,0.00599288,0.00680589,0.00769629,0.00866408,0.00978288,0.0110527,0.0133961,0.0169795,0.0213422,0.0254764
27.245,48.9,0.956,0.745,2,0.976218,0.918861,0.867878,0.81801,0.769256,0.725107,0.685562,0.648267,0.613223,0.582052,1.29486,1.23976,1.18283,1.12777,1.07457,1.02164,0.968989,0.913975,0.856599,0.815385,1.20203,1.22005,1.24276,1.26125,1.27553,1.29774,1.32789,1.34981,1.36351,1.38863,1.41138,1.40283,1.40172,0.00440375,0.00462025,0.00486075,0.00509625,0.00532675,0.00557225,0.00583275,0.006128,0.006458,0.00683675,0.005464,0.00579975,0.00612325,0.00646125,0.00681375,0.00714725,0.00746175,0.0077575,0.0080345,0.0084655,0.00427056,0.00452877,0.00505481,0.00567493,0.00638912,0.00724764,0.00825049,0.0093176,0.010449,0.0124663,0.0154995,0.0188725,0.022078
35.897,65.1,0.74,0.775,2,1.06595,1.03569,1.01082,0.985972,0.96115,0.938122,0.916889,0.893085,0.86671,0.847084,1.43888,1.43397,1.42642,1.41836,1.40978,1.40408,1.40126,1.39241,1.37751,1.3726,1.18324,1.2013,1.2252,1.24997,1.27561,1.30926,1.3509,1.38503,1.41165,1.45319,1.51303,1.57491,1.62074,0.005095,0.00555675,0.00608625,0.006646,0.007236,0.00789725,0.00862975,0.00940375,0.0102192,0.011215,0.00654975,0.00731875,0.00814825,0.00904825,0.0100187,0.0111425,0.0124195,0.0137602,0.0151647,0.0168945,0.00442163,0.00467086,0.00521627,0.00590032,0.006723,0.00774026,0.00895209,0.0102883,0.0117489,0.0143152,0.0185958,0.0241676,0.0293663
35.279,74.1,0.724,0.655,2,1.03988,1.00317,0.966935,0.933462,0.902745,0.875233,0.850924,0.825211,0.798094,0.773135,1.38864,1.36599,1.35014,1.32983,1.30505,1.28272,1.26284,1.24116,1.21769,1.19104,1.18022,1.19804,1.22212,1.25254,1.28932,1.3171,1.33589,1.36262,1.39728,1.43566,1.47522,1.51544,1.54069,0.00494525,0.0053265,0.0057315,0.00616025,0.00661275,0.007123,0.007691,0.00829025,0.00892075,0.00965125,0.00621525,0.0068195,0.0075185,0.0082305,0.0089555,0.0097675,0.0106665,0.0116445,0.0127015,0.0137687,0.00447307,0.00471468,0.00525033,0.00594906,0.00681085,0.00774556,0.00875319,0.00997421,0.0114086,0.0137489,0.0173987,0.0220805,0.026285
34.249,104.7,0.812,1.005,2,1.00992,0.986471,0.968938,0.947205,0.92127,0.904361,0.89648,0.888901,0.881626,0.865472,1.34791,1.34186,1.34544,1.3443,1.33844,1.34108,1.35223,1.35973,1.36359,1.36051,1.17289,1.1901,1.21388,1.24462,1.28233,1.31251,1.33515,1.36064,1.38896,1.43672,1.49581,1.53828,1.57274,0.00486375,0.0053255,0.0058505,0.006389,0.006941,0.0076275,0.0084485,0.009352,0.010338,0.011343,0.0061635,0.00686925,0.00768175,0.008567,0.009525,0.0106595,0.0119705,0.0134027,0.0149563,0.016648,0.004395,0.00463689,0.00518286,0.00590657,0.00680801,0.00780376,0.0088938,0.0101487,0.0115684,0.0141671,0.0183734,0.0234719,0.0283056
28.687,113.7,0.836,0.925,2,0.920878,0.889583,0.863448,0.841194,0.82282,0.804434,0.786033,0.774133,0.768733,0.763381,1.20575,1.18353,1.16573,1.15151,1.14086,1.13391,1.13065,1.12594,1.11978,1.11189,1.1684,1.18998,1.21266,1.23723,1.2637,1.28796,1.31,1.33086,1.35054,1.37801,1.4245,1.45557,1.45651,0.0043875,0.0047315,0.0051185,0.00554925,0.00602375,0.006551,0.007131,0.0078275,0.0086405,0.00957575,0.00541275,0.0059115,0.0064585,0.00709225,0.00781275,0.00863725,0.00956575,0.0106003,0.0117408,0.0129678,0.00443301,0.00468472,0.00520972,0.00587406,0.00667774,0.00758895,0.00860768,0.00974126,0.0109897,0.0131595,0.0168324,0.0212557,0.0249602
27.451,99.3,0.804,0.805,2,0.914276,0.875918,0.842783,0.816738,0.797781,0.777006,0.754411,0.734686,0.717829,0.707771,1.18622,1.15771,1.13308,1.11033,1.08945,1.0728,1.06036,1.04973,1.0409,1.02746,1.1782,1.20041,1.22267,1.24047,1.25381,1.2731,1.29835,1.32235,1.34512,1.36264,1.39367,1.43982,1.45161,0.00435425,0.00465275,0.00499025,0.005387,0.005843,0.00632175,0.00682325,0.00741375,0.00809325,0.0089165,0.005311,0.00576575,0.00626525,0.0068155,0.0074165,0.008109,0.008893,0.00977275,0.0107482,0.0117717,0.00449511,0.00475283,0.00528273,0.00591085,0.00663718,0.00750832,0.00852425,0.00966729,0.0109374,0.0129792,0.0163917,0.0209518,0.0247136
33.837,36.3,0.868,0.765,2,1.08523,1.04772,1.01114,0.973439,0.934626,0.898473,0.86498,0.836318,0.812487,0.78864,1.46035,1.43915,1.41412,1.38443,1.35009,1.32366,1.30514,1.27754,1.24087,1.20536,1.19062,1.2092,1.23231,1.25803,1.28635,1.31583,1.34647,1.37427,1.39922,1.43405,1.49207,1.52741,1.52846,0.005002,0.00540075,0.00581625,0.00624925,0.00669975,0.00718975,0.00771925,0.0083275,0.0090145,0.0097485,0.00635,0.0069885,0.0076555,0.00834225,0.00904875,0.00987275,0.0108143,0.0117348,0.0126342,0.013623,0.00422969,0.00448639,0.0050179,0.00569502,0.00651777,0.00747422,0.0085644,0.00977015,0.0110915,0.0134088,0.0173279,0.0218961,0.025668
32.807,117.3,0.668,0.825,2,0.956918,0.923765,0.898741,0.875124,0.852915,0.836588,0.826143,0.819555,0.816822,0.80109,1.26798,1.25158,1.2388,1.22967,1.22417,1.21518,1.2027,1.19702,1.19815,1.20077,1.16762,1.18318,1.20453,1.22992,1.25934,1.29143,1.3262,1.35534,1.37887,1.42079,1.4542,1.46373,1.50056,0.0047605,0.00513575,0.00557325,0.006068,0.00662,0.00726925,0.00801575,0.00893175,0.0100173,0.0110262,0.00597125,0.00658275,0.00725825,0.00804025,0.00892875,0.0098905,0.0109255,0.0121552,0.0135797,0.0152635,0.0046864,0.00490306,0.00542401,0.00610631,0.00694995,0.00795623,0.00912515,0.0104054,0.0117969,0.0143896,0.0183428,0.0231374,0.0282679
30.541,47.1,0.796,0.955,2,1.07176,1.04153,1.0134,0.989586,0.970084,0.950475,0.93076,0.913733,0.899393,0.887817,1.4121,1.40918,1.40882,1.40637,1.40186,1.4003,1.40171,1.40329,1.40504,1.41162,1.18556,1.20043,1.2177,1.2367,1.25744,1.28465,1.31831,1.35375,1.39096,1.43349,1.49014,1.54931,1.59021,0.00509025,0.00556075,0.00607625,0.00665625,0.00730075,0.00801525,0.00879975,0.00968025,0.0106567,0.0117923,0.00638675,0.007166,0.008042,0.00899025,0.0100108,0.011167,0.012459,0.0139395,0.0156085,0.0176087,0.0043428,0.0045778,0.00509156,0.00574884,0.00654961,0.00752567,0.008677,0.0100199,0.0115544,0.0141273,0.0183776,0.0238931,0.029028
32.189,84.9,0.932,0.835,2,0.993986,0.95524,0.921591,0.892283,0.867317,0.840741,0.812555,0.788557,0.768748,0.747127,1.32129,1.29545,1.27404,1.25545,1.23968,1.21572,1.18357,1.15772,1.13817,1.12135,1.18654,1.20734,1.2309,1.25442,1.27788,1.30314,1.33018,1.35685,1.38316,1.41864,1.45158,1.47459,1.50156,0.004607,0.00494725,0.00531775,0.00573325,0.00619375,0.0066665,0.0071515,0.00772875,0.00839825,0.0090875,0.005757,0.00628625,0.00686875,0.007517,0.008231,0.00893575,0.00963125,0.0104618,0.0114272,0.012489,0.00428588,0.00455435,0.00509486,0.0057568,0.00654018,0.00745397,0.00849818,0.00966727,0.0109613,0.0131898,0.0165989,0.0208233,0.0248509
32.601,34.5,0.948,0.965,2,1.0999,1.06805,1.03378,1.00379,0.978082,0.952788,0.927913,0.903258,0.878826,0.859743,1.46457,1.45453,1.44312,1.43455,1.42882,1.42127,1.41188,1.40324,1.39535,1.38282,1.17747,1.19546,1.22121,1.24843,1.27714,1.30502,1.33209,1.36268,1.39681,1.4456,1.50722,1.57134,1.60848,0.005061,0.0055175,0.0059865,0.0065155,0.0071045,0.00774175,0.00842725,0.0091735,0.0099805,0.010906,0.00638775,0.0071245,0.0079295,0.0088265,0.0098155,0.0108737,0.0120012,0.013286,0.014728,0.0162632,0.00411877,0.00436691,0.00490133,0.0055861,0.00642123,0.00738305,0.00847156,0.00974114,0.0111918,0.0137422,0.0178485,0.023179,0.0278667
33.425,106.5,0.892,0.685,2,0.976613,0.931152,0.891531,0.85435,0.819609,0.790848,0.768067,0.742687,0.714706,0.690324,1.29915,1.2639,1.22607,1.18963,1.15458,1.12308,1.09512,1.0657,1.03483,0.999986,1.18318,1.20351,1.22746,1.24947,1.26955,1.29693,1.33162,1.35793,1.37583,1.40107,1.42307,1.44179,1.44828,0.00435425,0.004589,0.004853,0.0051375,0.0054425,0.00579875,0.00620625,0.006616,0.007028,0.0075035,0.0054265,0.005814,0.00621,0.00662625,0.00706275,0.007552,0.008094,0.008647,0.009211,0.00975975,0.00432165,0.00457282,0.0050755,0.00567977,0.00638565,0.00721682,0.00817329,0.00918989,0.0102666,0.0121123,0.014906,0.0183093,0.0211971
25.803,45.3,0.82,0.665,2,0.963032,0.907337,0.853868,0.807117,0.767084,0.728123,0.690233,0.655082,0.62267,0.593394,1.26564,1.21527,1.16659,1.11474,1.05971,1.00727,0.957419,0.913101,0.874315,0.838529,1.20023,1.21754,1.23573,1.25358,1.2711,1.29167,1.31529,1.34057,1.36751,1.38132,1.38539,1.3994,1.41335,0.0044205,0.00463675,0.00486025,0.00511375,0.00539725,0.00567925,0.00595975,0.00627375,0.00662125,0.00701775,0.0054375,0.00578625,0.00615275,0.00650075,0.00683025,0.00716275,0.00749825,0.007904,0.00838,0.0088905,0.00441958,0.00466136,0.00516216,0.0057772,0.00650648,0.00735154,0.00831238,0.00941848,0.0106699,0.012587,0.0154502,0.0191341,0.0225353
29.923,77.7,0.94,0.625,2,1.01791,0.95478,0.894603,0.836862,0.781556,0.732671,0.690208,0.646837,0.602559,0.564385,1.33811,1.26851,1.19497,1.12898,1.07054,1.00563,0.93426,0.870479,0.814287,0.764954,1.20009,1.21659,1.23379,1.25331,1.27513,1.29587,1.31551,1.32893,1.33612,1.36047,1.36222,1.34887,1.35546,0.00427575,0.00440225,0.00452875,0.0046495,0.0047645,0.00490975,0.00508525,0.0052425,0.0053815,0.00554475,0.006264,0.00648925,0.00668175,0.00689975,0.00714325,0.0073285,0.0074555,0.00760325,0.00777175,0.00799175,0.00478149,0.00501398,0.00548248,0.00605192,0.00672231,0.00747588,0.00831261,0.00919526,0.0101238,0.0118307,0.0141886,0.0169393,0.0195189
26.833,75.9,0.756,1.025,2,1.00142,0.974489,0.94742,0.921542,0.896852,0.876253,0.859743,0.846397,0.836215,0.828217,1.29789,1.28836,1.28025,1.2738,1.26902,1.26565,1.2637,1.27256,1.29223,1.30394,1.17256,1.18488,1.20009,1.22122,1.24827,1.27336,1.29651,1.3227,1.35193,1.39928,1.45749,1.52479,1.57448,0.00486125,0.0053045,0.0057835,0.00629825,0.00684875,0.00749025,0.00822275,0.0090735,0.0100425,0.0111643,0.00599,0.0066575,0.0073945,0.00822825,0.00915875,0.0102035,0.0113625,0.0127997,0.0145153,0.0163858,0.00446761,0.00467788,0.00517893,0.00584712,0.00668246,0.00763653,0.00870933,0.00996307,0.0113977,0.0139855,0.0181806,0.023816,0.0290485
