S0,L,ms,fi,b,RE50Y-2.0,RE50Y-1.8,RE50Y-1.6,RE50Y-1.4,RE50Y-1.2,RE50Y-1.0,RE50Y-0.8,RE50Y-0.6,RE50Y-0.4,RE50Y-0.2,RE50Y0.0,RE50Y0.2,RE50Y0.4,RE50Y0.6,RE50Y0.8,RE50Y1.0,RE50Y1.2,RE50Y1.4,RE50Y1.6,RE50Y1.8,RE50Y2.0,RE50Y-2.0_Error,RE50Y-1.8_Error,RE50Y-1.6_Error,RE50Y-1.4_Error,RE50Y-1.2_Error,RE50Y-1.0_Error,RE50Y-0.8_Error,RE50Y-0.6_Error,RE50Y-0.4_Error,RE50Y-0.2_Error,RE50Y0.0_Error,RE50Y0.2_Error,RE50Y0.4_Error,RE50Y0.6_Error,RE50Y0.8_Error,RE50Y1.0_Error,RE50Y1.2_Error,RE50Y1.4_Error,RE50Y1.6_Error,RE50Y1.8_Error,RE50Y2.0_Error
27.9807,35.1429,0.882857,0.240355,6.75,-0.170151,-0.0921934,-0.154319,-0.189765,-0.258852,-0.797379,-0.403758,0.14223,-0.211258,-0.16748,-0.011416,0.134281,0.276831,0.30024,0.371907,0.415468,0.431287,0.518471,0.498422,0.567435,0.610082,0.09084,0.064679,0.0497021,0.043106,0.0400942,0.0414979,0.0379452,0.0454183,0.0379601,0.0362647,0.036544,0.0370654,0.0377036,0.0432644,0.0345408,0.0390796,0.0410365,0.0454757,0.0494926,0.068216,0.096559
30.6293,105.543,0.688571,-0.313213,8.85,0.123754,0.205146,0.211258,0.0266269,0.0639423,0.0431331,-0.891022,-0.722657,-0.551465,-0.342356,0.00147133,0.331804,0.506073,0.660403,0.720692,0.816748,0.882337,0.966352,1.03345,1.14703,1.27159,0.161635,0.0890613,0.0631634,0.0499352,0.0413127,0.0516163,0.0417194,0.0407374,0.0430365,0.044714,0.0435553,0.045078,0.0418745,0.0434639,0.0319745,0.0387827,0.0488338,0.0555672,0.0701605,0.106877,0.180425
32.395,89.2,0.802857,-0.206071,9.15,0.0148029,0.0248391,-0.0350751,-0.171547,-0.33318,-1.05133,-0.520646,-0.449014,-0.545153,-0.28352,-0.006991,0.316487,0.490553,0.558147,0.652545,0.673357,0.729589,0.841572,0.859631,0.945902,0.955735,0.104691,0.0684374,0.0520413,0.04375,0.0379996,0.0622546,0.043056,0.0374101,0.0397539,0.0392805,0.039665,0.0398467,0.0401412,0.039762,0.0333626,0.0375951,0.0424343,0.0491406,0.0555741,0.0750465,0.109946
35.3379,94.2286,0.682857,0.311785,3.65,-0.25241,-0.0644338,-0.0847772,-0.13893,-0.243491,-0.397574,-0.467885,-0.196569,-0.165974,-0.144915,-0.00289458,0.174061,0.279715,0.332016,0.392746,0.469604,0.492077,0.555503,0.512922,0.545408,0.518607,0.112681,0.0696359,0.052841,0.0455809,0.0405868,0.0388652,0.0420381,0.0391556,0.0389482,0.0378547,0.0383962,0.0382911,0.0401495,0.038563,0.0399669,0.0402876,0.042293,0.0465532,0.0530314,0.0699074,0.10365
32.9836,48.9714,0.711429,-0.348927,3.75,-0.0311926,0.0500432,-0.012188,-0.0530604,-0.157543,-0.287772,-0.47451,-0.228021,-0.10849,-0.159047,-0.0139291,0.151918,0.253928,0.310578,0.396747,0.431581,0.494319,0.570538,0.621261,0.731871,0.663815,0.115315,0.0731934,0.0521404,0.0455909,0.041292,0.0386102,0.0435865,0.0411078,0.0394494,0.0376354,0.036243,0.0378834,0.0393862,0.0387178,0.0403185,0.0395734,0.0414559,0.0457554,0.05556,0.0741653,0.106036
28.5693,43.9429,0.808571,0.651071,5.15,-0.199817,-0.133321,-0.155876,-0.23366,-0.32544,-0.576917,-0.397783,0.00902781,-0.0547184,-0.123915,-0.0132074,0.0983856,0.188551,0.212768,0.279475,0.358556,0.395476,0.387486,0.410714,0.381728,0.364222,0.08645,0.0614496,0.0480953,0.0432228,0.0384052,0.0405839,0.04231,0.0413761,0.039858,0.0374124,0.037532,0.0382659,0.0401809,0.0409767,0.0400109,0.0397418,0.0407108,0.0428116,0.0492346,0.0596685,0.082147
27.245,36.4,0.728571,-0.116787,3.15,-0.00998983,0.0283802,0.0392432,-0.0401956,-0.141805,-0.218154,-0.377481,-0.28379,-0.183619,-0.129022,-0.000724827,0.151015,0.259194,0.361079,0.418184,0.425117,0.49383,0.555741,0.602021,0.655786,0.720815,0.118817,0.0830967,0.0614109,0.0476847,0.0427355,0.0403433,0.0423502,0.0374575,0.0385249,0.0378959,0.0366528,0.0366598,0.038684,0.0363185,0.0399579,0.0409013,0.0436614,0.0490749,0.0602241,0.0815831,0.115798
29.7464,67.8286,0.78,-0.241786,6.35,0.0466786,0.0971446,0.109337,0.00698712,-0.106145,-0.161753,-0.417748,-0.337248,-0.338269,-0.159052,0.0369477,0.198477,0.342019,0.405649,0.503984,0.53064,0.605134,0.656166,0.754453,0.779958,0.847507,0.119333,0.0797347,0.0585079,0.0467826,0.0421515,0.0414141,0.0369721,0.0420916,0.0399798,0.0385763,0.0383284,0.0390715,0.0395665,0.0383376,0.0339954,0.043452,0.0433245,0.0502434,0.0620446,0.0833645,0.133165
30.1879,59.0286,0.928571,-0.384644,3.95,0.00446529,0.0164702,0.0599255,0.0689851,0.015986,-0.0308411,-0.0299071,-0.231244,-0.189298,-0.126611,-0.010149,0.130577,0.242026,0.324872,0.389727,0.455498,0.513613,0.601643,0.648552,0.724737,0.784053,0.141377,0.0970295,0.0679977,0.053712,0.0451837,0.0411331,0.0418374,0.0380983,0.035593,0.0355592,0.0341262,0.0358107,0.0347349,0.0367741,0.0411411,0.0407268,0.0445184,0.0539615,0.0678509,0.0937492,0.145499
31.5121,79.1429,0.968571,-0.509643,4.15,0.0104476,0.162313,0.0546908,0.101418,0.0125277,-0.011132,0.0607731,-0.158371,-0.244873,-0.155794,0.000121195,0.119766,0.240412,0.369444,0.445712,0.547889,0.641666,0.730239,0.809271,0.935384,0.928362,0.142889,0.101287,0.0708908,0.057606,0.0474286,0.0420987,0.04222,0.039783,0.0355164,0.0352785,0.0342631,0.0347824,0.0341967,0.0385321,0.0413344,0.0430345,0.0487718,0.0573627,0.074404,0.10199,0.156892
27.0979,66.5714,0.865714,-0.295358,6.95,0.135216,0.220178,0.139451,0.0668827,-0.0536611,0.210528,-0.369524,-0.510188,-0.33228,-0.180065,0.00214274,0.184716,0.352355,0.448018,0.540959,0.633122,0.64088,0.743603,0.816821,0.924534,1.01021,0.146525,0.09276,0.0646441,0.051462,0.0446337,0.0455679,0.0352846,0.0403777,0.0387138,0.0386294,0.0380991,0.0383945,0.0397919,0.0357717,0.0318964,0.0509615,0.0469021,0.0554348,0.0679978,0.0987013,0.155743
32.5421,42.6857,0.842857,-0.0810714,3.05,-0.140385,-0.108901,-0.110037,-0.153822,-0.145521,-0.272067,-0.44386,-0.253096,-0.0264126,-0.0719817,-0.00809387,0.0917688,0.154061,0.250091,0.341417,0.370553,0.424722,0.443005,0.498043,0.592564,0.639191,0.105503,0.0693625,0.0556445,0.0464333,0.0398569,0.0386019,0.0397655,0.0393894,0.038094,0.0364417,0.0346315,0.0362776,0.0387939,0.0379598,0.0388908,0.0379348,0.0408647,0.0441609,0.0542343,0.0732266,0.11369
27.6864,95.4857,0.62,-0.00964369,8.45,0.104899,0.223157,0.160215,0.0135509,0.127003,0.193194,-0.878328,-0.690479,-0.479621,-0.25566,0.0232138,0.291069,0.450934,0.59139,0.733772,0.817484,0.849885,0.87854,0.99457,1.13337,1.02498,0.146195,0.0895121,0.0662156,0.0519257,0.0449939,0.0502829,0.0400013,0.044826,0.0453284,0.0444641,0.0477942,0.047464,0.0455709,0.0450896,0.0309008,0.0376498,0.053036,0.0567742,0.0742898,0.106231,0.145932
31.0707,46.4571,0.745714,-0.152499,5.65,-0.00559376,0.0316034,-0.0108655,-0.0930711,-0.188791,-0.475403,-0.437192,-0.116468,-0.221623,-0.164435,-0.0110477,0.163659,0.281232,0.341656,0.412231,0.484953,0.485841,0.560185,0.609393,0.665401,0.663,0.102814,0.0667231,0.0526103,0.0450883,0.0402058,0.0401061,0.0410935,0.0435316,0.0378195,0.0371133,0.0373443,0.0376029,0.0391572,0.0404512,0.037181,0.0406974,0.0413568,0.0460406,0.0532197,0.0680576,0.102182
35.9264,76.6286,0.734286,-0.473928,5.05,0.000299918,0.081922,0.0752262,-0.00360985,-0.088656,-0.277508,-0.481959,-0.2489,-0.20336,-0.168273,0.00103358,0.1919,0.272902,0.341209,0.425137,0.498262,0.541613,0.633595,0.688816,0.74389,0.859042,0.112169,0.0775099,0.0563304,0.0451951,0.0401383,0.0387982,0.0442258,0.0425032,0.0394879,0.0377949,0.0370875,0.0366518,0.0399263,0.0398152,0.0404508,0.0395832,0.0402275,0.0470233,0.0559112,0.0762324,0.120891
26.9507,77.8857,0.671429,-0.4025,5.85,0.257306,0.425386,0.35141,0.269304,0.126437,0.721882,-0.323052,-0.798488,-0.45189,-0.265863,-0.0219128,0.234706,0.39159,0.570995,0.667597,0.731834,0.72939,0.837912,0.946583,1.15189,0.986283,0.182832,0.1109,0.0763183,0.0568149,0.0466232,0.0564235,0.0353217,0.0411526,0.0430336,0.0432182,0.0430264,0.0424749,0.0421906,0.0366256,0.0333698,0.0529232,0.0469162,0.0575866,0.0766923,0.12513,0.200835
31.9536,119.371,0.837143,0.0260718,7.65,0.047305,0.0208966,0.0636312,-0.0321793,-0.179742,-0.274949,-0.490613,-0.427319,-0.440342,-0.234082,-0.00203825,0.231124,0.366747,0.489516,0.588936,0.629494,0.716217,0.809488,0.870636,0.849165,0.817704,0.12197,0.0830729,0.0599954,0.0486027,0.0435187,0.0488856,0.0311224,0.0460607,0.0417103,0.0403418,0.0394779,0.0397488,0.0401228,0.0436774,0.028229,0.0470052,0.0472306,0.0545566,0.0680424,0.0850828,0.124721
32.2479,50.2286,0.785714,0.2225,9.35,-0.202835,-0.195802,-0.311386,-0.379137,-0.673928,-1.69917,0.141233,-0.4082,-0.520995,-0.283017,-0.0076961,0.279019,0.455728,0.5297,0.568172,0.554758,0.606258,0.672975,0.715972,0.708461,0.709053,0.0749543,0.0529063,0.0431097,0.0396509,0.0362503,0.0658242,0.055022,0.0376991,0.0390252,0.0379769,0.0374575,0.0379416,0.0377579,0.0377691,0.0406768,0.0354583,0.0391375,0.0417039,0.0453039,0.0550738,0.0752524
33.7193,54,0.751429,0.347504,8.35,-0.145744,-0.165156,-0.231861,-0.322837,-0.584406,-1.60418,-0.0450505,-0.0219847,-0.419368,-0.221992,-0.0191977,0.214051,0.358529,0.440543,0.445692,0.426697,0.556272,0.584158,0.59478,0.638419,0.632228,0.0757029,0.0535387,0.0433717,0.0400614,0.0372503,0.0654319,0.0448784,0.0385183,0.0380852,0.0374023,0.0367997,0.0373069,0.0381828,0.0407753,0.0384236,0.0390012,0.039554,0.0422335,0.0461507,0.0572293,0.0801291
30.9236,114.343,0.98,-0.456071,4.85,0.255409,0.116926,0.229268,0.158652,0.123405,0.085529,0.445565,-0.194714,-0.426302,-0.236009,-0.00136805,0.180947,0.339529,0.495707,0.617589,0.617825,0.710496,0.778764,0.838817,0.902215,0.911741,0.198164,0.108894,0.079893,0.0617827,0.0513604,0.0447184,0.051527,0.0372286,0.0344418,0.0353349,0.0358534,0.0343232,0.0325144,0.0372559,0.0482099,0.0451246,0.0536019,0.0620259,0.0810039,0.127442,0.183693
28.4221,69.0857,0.648571,0.4725,9.95,-0.177391,-0.163094,-0.260674,-0.427594,-0.716098,-0.990427,-0.0643217,-0.663868,-0.571712,-0.338636,-0.00131319,0.325863,0.540869,0.654508,0.667328,0.67189,0.703256,0.760423,0.838444,0.812651,0.895739,0.085988,0.0583332,0.0469439,0.0436086,0.0396327,0.0449572,0.0549037,0.0407325,0.0405098,0.0408698,0.0407855,0.0421044,0.039328,0.0410936,0.0448697,0.0319399,0.0422351,0.0454116,0.0521668,0.0609955,0.0900188
32.6893,37.6571,0.642857,-0.170356,4.55,0.0202638,-0.0451858,-0.0845496,-0.18268,-0.284351,-0.560939,-0.431367,-0.085081,-0.198553,-0.158661,-0.00748274,0.162214,0.2675,0.32146,0.369252,0.44383,0.486593,0.522793,0.580058,0.605044,0.63397,0.0957002,0.0629997,0.0504278,0.0430665,0.0399077,0.0410903,0.0436205,0.044806,0.0387064,0.0387024,0.0381171,0.0379396,0.0395791,0.0428023,0.0404564,0.0400503,0.0410086,0.044446,0.0501341,0.0657003,0.0935799
