S0,L,ms,fi,SN112EK42.5,SN112EK47.5,SN112EK52.5,SN112EK57.5,SN112EK62.5,SN112EK67.5,SN112EK72.5,SN112EK77.5,SN112EK82.5,SN112EK87.5,SN124EK42.5,SN124EK47.5,SN124EK52.5,SN124EK57.5,SN124EK62.5,SN124EK67.5,SN124EK72.5,SN124EK77.5,SN124EK82.5,SN124EK87.5,DREK12.5,DREK17.5,DREK22.5,DREK27.5,DREK32.5,DREK37.5,DREK42.5,DREK47.5,DREK52.5,DREK60.0,DREK70.0,DREK80.0,DREK87.5,SN112EK42.5_Error,SN112EK47.5_Error,SN112EK52.5_Error,SN112EK57.5_Error,SN112EK62.5_Error,SN112EK67.5_Error,SN112EK72.5_Error,SN112EK77.5_Error,SN112EK82.5_Error,SN112EK87.5_Error,SN124EK42.5_Error,SN124EK47.5_Error,SN124EK52.5_Error,SN124EK57.5_Error,SN124EK62.5_Error,SN124EK67.5_Error,SN124EK72.5_Error,SN124EK77.5_Error,SN124EK82.5_Error,SN124EK87.5_Error,DREK12.5_Error,DREK17.5_Error,DREK22.5_Error,DREK27.5_Error,DREK32.5_Error,DREK37.5_Error,DREK42.5_Error,DREK47.5_Error,DREK52.5_Error,DREK60.0_Error,DREK70.0_Error,DREK80.0_Error,DREK87.5_Error
31.365,72.3,0.6920000000000001,0.00623778,0.999085,0.961666,0.9262360000000001,0.894655,0.866922,0.841203,0.817495,0.797324,0.780688,0.7660710000000001,1.32964,1.30825,1.2859,1.2637,1.24165,1.222,1.20475,1.18374,1.15896,1.13816,1.1608399999999999,1.18232,1.2077799999999999,1.23676,1.26924,1.30091,1.3317700000000001,1.36117,1.38911,1.4228399999999999,1.46365,1.4845899999999999,1.48574,0.00484675,0.00522175,0.00561925,0.00605825,0.00653875,0.00707825,0.00767675,0.008378499999999999,0.009183499999999999,0.010098200000000002,0.0060925,0.00669175,0.00732725,0.00802975,0.00879925,0.00964375,0.0105632,0.011543799999999998,0.012585200000000001,0.0137375,0.00408986,0.00447566,0.0051051000000000004,0.00586954,0.00676899,0.00778702,0.00892365,0.0101965,0.011605599999999999,0.0140184,0.017904,0.022564400000000002,0.0265948
29.305,97.5,0.732,-0.28677199999999997,0.911112,0.869721,0.8351860000000001,0.800942,0.766988,0.733568,0.7006819999999999,0.67701,0.662553,0.647954,1.2017799999999998,1.15996,1.1198299999999999,1.07942,1.03874,1.00837,0.9883120000000001,0.96526,0.939219,0.912903,1.1678,1.1955200000000001,1.22574,1.25271,1.27643,1.29881,1.31986,1.3339299999999998,1.34103,1.35122,1.3937899999999999,1.42154,1.40875,0.0041814999999999995,0.00442925,0.00471575,0.005005,0.005297,0.005601,0.005917,0.00633875,0.00686625,0.00743875,0.0051705,0.005518,0.00587,0.0062305,0.0065995,0.0070725,0.0076495,0.00823425,0.00882675,0.00945775,0.00400067,0.00442182,0.00505456,0.00576178,0.00654346,0.00740297,0.008340299999999998,0.00932753,0.010364700000000001,0.012129700000000002,0.0152864,0.0189697,0.0218175
25.803,45.3,0.82,-0.28424699999999997,0.9586809999999999,0.9041819999999999,0.852294,0.805658,0.764274,0.726129,0.691222,0.656415,0.621708,0.594511,1.25858,1.20791,1.1570200000000002,1.10714,1.05826,1.01135,0.96639,0.9212020000000001,0.8757790000000001,0.838949,1.17602,1.1980899999999999,1.2212,1.24396,1.26639,1.2897,1.3139100000000001,1.33685,1.35853,1.37985,1.39564,1.40624,1.41114,0.00438325,0.0046134999999999995,0.0048425,0.00508975,0.00535525,0.0056515,0.0059784999999999994,0.00630725,0.00663775,0.007061,0.005365,0.005717,0.006071,0.00643625,0.00681275,0.00718975,0.00756725,0.007963,0.008376999999999999,0.0089055,0.0038144,0.0042458,0.00487656,0.0055869,0.00637681,0.00726706,0.00825764,0.00935581,0.010561599999999999,0.0125454,0.015559700000000001,0.0192527,0.0225391
31.570999999999998,38.1,0.764,-0.0156028,1.06164,1.02627,0.9956950000000001,0.963691,0.930262,0.90218,0.879447,0.856194,0.832421,0.806815,1.42165,1.40486,1.38103,1.36056,1.34343,1.33067,1.32228,1.29869,1.25989,1.23282,1.16164,1.18398,1.21151,1.23902,1.26651,1.30025,1.3402399999999999,1.3693,1.38742,1.4288399999999999,1.4898,1.5151,1.52888,0.005006,0.0054345,0.0059115,0.00640075,0.00690225,0.00748075,0.00813625,0.00885675,0.00964225,0.0104615,0.0063615,0.007036499999999999,0.0077235,0.008496,0.009354000000000001,0.0103362,0.0114427,0.012488500000000001,0.013473500000000001,0.0147005,0.00386975,0.00426843,0.00490338,0.00565693,0.00652911,0.00756028,0.00875045,0.0100137,0.011350200000000001,0.0138446,0.017961500000000002,0.022691299999999998,0.027043
30.953000000000003,70.5,0.652,0.60351,1.07819,1.0530700000000002,1.03124,1.01263,0.9972270000000001,0.981333,0.964944,0.95357,0.94721,0.9387780000000001,1.39879,1.40703,1.42574,1.43982,1.44928,1.463,1.48101,1.49688,1.51063,1.51975,1.1540000000000001,1.16956,1.18982,1.21272,1.2382600000000001,1.26668,1.29798,1.33685,1.38329,1.43795,1.51338,1.5824200000000002,1.61906,0.00519425,0.00572025,0.00631075,0.006983499999999999,0.007738500000000001,0.00857575,0.00949525,0.010604299999999999,0.0119028,0.0133615,0.00646625,0.0073444999999999995,0.0083855,0.0095255,0.0107645,0.012251999999999999,0.013987999999999999,0.015934,0.018090000000000002,0.020543000000000002,0.00410016,0.00442126,0.00499115,0.00569642,0.00653707,0.007536399999999999,0.0086944,0.0101086,0.0117789,0.014637700000000002,0.0195521,0.025961599999999998,0.031839799999999994
34.661,68.7,0.8440000000000001,0.11531500000000001,1.06365,1.03346,1.00844,0.986395,0.967317,0.944097,0.9167370000000001,0.902366,0.900983,0.892452,1.42934,1.42915,1.42635,1.42316,1.41957,1.4233799999999999,1.43458,1.43869,1.43572,1.43061,1.15596,1.18169,1.21123,1.23869,1.2640799999999999,1.2995,1.34495,1.38345,1.41499,1.4555200000000001,1.5375299999999998,1.5939299999999998,1.60327,0.00502425,0.00549275,0.00600625,0.00657725,0.00720575,0.0078535,0.0085205,0.009399,0.010489,0.0115995,0.006416,0.00721225,0.00806875,0.009000000000000001,0.010006000000000001,0.011222200000000002,0.0126488,0.014121799999999999,0.0156412,0.0173398,0.00371402,0.00415141,0.00482562,0.00560071,0.00647667,0.00754368,0.00880172,0.0101729,0.0116572,0.014191399999999998,0.0187553,0.0241155,0.0285539
26.627,88.5,0.6759999999999999,0.0806885,0.913366,0.877001,0.8458,0.819774,0.798922,0.776065,0.751202,0.734105,0.724774,0.707913,1.1896799999999998,1.16242,1.14189,1.11919,1.0943100000000001,1.0771600000000001,1.06775,1.04818,1.0184600000000001,0.9997219999999999,1.16721,1.1860600000000001,1.2073,1.2313399999999999,1.2581799999999999,1.28215,1.30324,1.3261100000000001,1.35076,1.3675700000000002,1.4055,1.41631,1.4132200000000001,0.004471,0.004795000000000001,0.005155,0.005573,0.0060490000000000006,0.00655625,0.00709475,0.007761,0.008555,0.00935,0.005471,0.005961999999999999,0.006516,0.00710875,0.00774025,0.00849175,0.00936325,0.0102175,0.0110545,0.0121105,0.00421451,0.00459399,0.00521022,0.00594514,0.00679875,0.00774704,0.00879002,0.00998028,0.0113178,0.013477700000000002,0.0172525,0.021536700000000002,0.025442199999999998
30.335,115.5,0.62,0.6559649999999999,0.9797520000000001,0.95399,0.93435,0.915601,0.897742,0.881531,0.8669690000000001,0.8566020000000001,0.8504290000000001,0.8421139999999999,1.26641,1.25883,1.25989,1.26299,1.26811,1.27559,1.28541,1.28817,1.28386,1.28367,1.1485299999999998,1.16438,1.18611,1.21175,1.24132,1.26847,1.29319,1.31999,1.34887,1.39647,1.46528,1.5067700000000002,1.5245600000000001,0.00487525,0.0053395000000000005,0.0058665,0.006451,0.007093,0.00783875,0.00868825,0.00969375,0.0108553,0.0121397,0.00599925,0.00669625,0.00751075,0.00846475,0.00955825,0.0107928,0.0121682,0.013697999999999998,0.015382,0.0173975,0.00425964,0.00459116,0.00517715,0.00590895,0.00678656,0.00778881,0.0089157,0.0102224,0.0117089,0.0144642,0.0191556,0.024911799999999998,0.030226999999999997
28.893,119.1,0.988,-0.348398,0.8824780000000001,0.8385469999999999,0.8024899999999999,0.770196,0.741664,0.713225,0.684878,0.6573260000000001,0.63057,0.606491,1.15614,1.11941,1.0872899999999999,1.05385,1.01908,0.98849,0.962067,0.930524,0.893861,0.863434,1.17003,1.19615,1.22376,1.24534,1.2609,1.28291,1.31136,1.33558,1.3555700000000002,1.37133,1.39591,1.41664,1.42394,0.00380275,0.004006,0.004232,0.004483,0.004759,0.00504725,0.00534775,0.00566975,0.00601325,0.006396,0.0046325,0.00495175,0.00529925,0.00565225,0.00601075,0.00640725,0.00684175,0.00725425,0.00764475,0.00811725,0.00362839,0.00407264,0.0046838,0.00534039,0.00604242,0.00684767,0.00775613,0.00873027,0.00977009,0.011437200000000002,0.014122599999999999,0.0173625,0.0201787
28.686999999999998,113.7,0.836,0.11509100000000001,0.9111899999999999,0.8812200000000001,0.856291,0.833289,0.8122149999999999,0.794936,0.78145,0.769859,0.760162,0.756105,1.1944299999999999,1.176,1.16572,1.15501,1.14389,1.13481,1.12776,1.11925,1.1092799999999998,1.10517,1.15967,1.18277,1.2057,1.23308,1.26489,1.29101,1.31144,1.3350799999999998,1.36194,1.39765,1.43555,1.4566,1.46167,0.00431025,0.0046630000000000005,0.005055,0.00548875,0.00596425,0.0065025000000000005,0.0071035,0.007809,0.008619,0.0095785,0.005318,0.005853499999999999,0.0064625,0.00711675,0.00781625,0.00861075,0.00950025,0.010489499999999999,0.0115785,0.012863999999999999,0.00380945,0.00425046,0.00490164,0.00567181,0.00656097,0.00752069,0.00855097,0.00973177,0.0110631,0.0133548,0.0169396,0.02131,0.025141099999999996
27.451,99.3,0.804,0.00154507,0.9119700000000001,0.877619,0.8449,0.817082,0.794165,0.773127,0.7539680000000001,0.7348210000000001,0.7156859999999999,0.7034199999999999,1.18905,1.16364,1.1418700000000002,1.11815,1.09247,1.07481,1.0651899999999999,1.05179,1.03463,1.02423,1.1602,1.1849,1.2128,1.23909,1.26377,1.28554,1.30439,1.3266200000000001,1.3522299999999998,1.37219,1.40192,1.43879,1.4561,0.0043205,0.0046435,0.0049865000000000005,0.0053765,0.0058135,0.00629775,0.00682925,0.00741275,0.00804825,0.00881425,0.0052975,0.0057795,0.0063025,0.006851,0.007425,0.0081105,0.0089075,0.00975625,0.010656700000000002,0.011735500000000001,0.00386874,0.00431487,0.00498206,0.00573888,0.00658534,0.00751048,0.008514299999999999,0.00966666,0.010967600000000001,0.013056100000000001,0.016475200000000002,0.020888,0.024744099999999998
33.836999999999996,36.3,0.868,-0.155116,1.0827799999999999,1.04562,1.00909,0.972907,0.93706,0.903468,0.87213,0.8404659999999999,0.808476,0.779619,1.4552200000000002,1.43603,1.4102,1.38374,1.35666,1.32895,1.30061,1.26763,1.2300200000000001,1.1934799999999999,1.15735,1.18298,1.21434,1.24591,1.2777,1.3106799999999998,1.34486,1.37402,1.39814,1.43575,1.48166,1.51521,1.5309700000000002,0.0049735,0.00538575,0.00580525,0.006249,0.006717,0.0072265,0.0077775000000000006,0.00836175,0.00897925,0.00965825,0.0063045,0.006963500000000001,0.007644499999999999,0.00835625,0.00909875,0.00990625,0.0107788,0.011661,0.012553,0.013512,0.00365234,0.00408753,0.0047441,0.00551096,0.0063881,0.00739296,0.00852553,0.009758200000000002,0.011091,0.0134332,0.0171843,0.021774,0.0257685
32.806999999999995,117.3,0.6679999999999999,0.284885,0.9548969999999999,0.923752,0.8977649999999999,0.87654,0.8600760000000001,0.843683,0.82736,0.818442,0.8169310000000001,0.809852,1.26404,1.24724,1.23176,1.21907,1.20915,1.20116,1.19509,1.19531,1.20184,1.20108,1.15901,1.18014,1.20518,1.2331,1.26387,1.2943799999999999,1.3246,1.35065,1.3725,1.3985299999999998,1.43439,1.46583,1.48324,0.004735499999999999,0.0051270000000000005,0.005569,0.0060905,0.0066915,0.00734425,0.00804875,0.008925,0.009973000000000001,0.011085,0.00593025,0.0065435,0.007210500000000001,0.00797225,0.00882875,0.00978925,0.0108538,0.012121999999999999,0.013594,0.0152043,0.00419509,0.00458265,0.00522276,0.00599594,0.00690219,0.00792972,0.00907853,0.0103488,0.011740500000000001,0.014166899999999998,0.0181451,0.0231278,0.027706099999999997
30.541,47.1,0.7959999999999999,0.209161,1.06501,1.03576,1.01085,0.9866309999999999,0.9631049999999999,0.943254,0.9270809999999999,0.912933,0.900813,0.893199,1.41981,1.4168100000000001,1.4091799999999999,1.40726,1.41104,1.40995,1.4040000000000001,1.40069,1.40001,1.40365,1.15599,1.17698,1.2038,1.23058,1.25732,1.2918399999999999,1.3341399999999999,1.36837,1.39454,1.44641,1.50486,1.54441,1.5715299999999999,0.005046,0.005526,0.00606,0.00663725,0.00725775,0.00796975,0.00877325,0.00967575,0.010677299999999999,0.0118712,0.00640525,0.00718475,0.00801825,0.008968,0.010034,0.0112255,0.0125425,0.013992500000000001,0.015575499999999999,0.01741,0.00379517,0.00419474,0.00484049,0.00560328,0.00648311,0.00753647,0.00876337,0.0101042,0.0115589,0.0142512,0.018572400000000003,0.0238482,0.028590800000000003
32.189,84.9,0.932,-0.124643,0.990392,0.954989,0.9267120000000001,0.897496,0.867339,0.8370770000000001,0.806711,0.7824909999999999,0.764416,0.745437,1.3225799999999999,1.2979100000000001,1.27878,1.26234,1.2485899999999999,1.2231299999999998,1.18595,1.15468,1.12932,1.1062100000000001,1.1609200000000002,1.18761,1.21849,1.24985,1.28168,1.3104799999999999,1.3362399999999999,1.35955,1.38039,1.4238899999999999,1.46589,1.47654,1.48422,0.00457275,0.00493525,0.00533775,0.00576,0.006202,0.00665625,0.00712275,0.00768025,0.00832875,0.00902125,0.00572775,0.0062865,0.006905500000000001,0.00758625,0.00832875,0.009034,0.009701999999999999,0.010470299999999998,0.0113387,0.012314499999999999,0.00362778,0.00409976,0.00478621,0.00557278,0.00645947,0.0074336,0.00849517,0.00966095,0.0109309,0.0132792,0.0168319,0.0208429,0.0244683
